rpm,cht_c,egt_c,oil_press_bar,oil_temp_c,fuel_flow_lph,vibration_g,battery_v,injection_deg,cht_residual,egt_residual,oil_pressure_residual,vibration_residual,degradation,fault,rul
4875.883,116.602,686.566,3.578,96.102,14.197,0.1094,11.783,23.217,18.37,52.513,0.688,0.0395,51.185,battery_alternator_health,327.11
4600.477,105.013,634.254,3.769,94.17,17.812,0.3128,14.164,22.192,10.013,14.254,1.269,0.2208,74.494,abnormal_vibration,237.2
4804.535,107.099,687.651,3.607,85.172,17.32,0.139,11.94,22.683,8.597,60.194,0.895,0.0633,49.401,battery_alternator_health,325.1
5109.939,101.16,649.869,3.211,88.075,17.552,0.1493,11.634,24.072,-9.79,-33.024,-0.264,0.0805,40.333,battery_alternator_health,345.48
5053.933,117.192,718.132,4.157,98.378,15.906,0.0663,12.034,21.735,10.128,48.612,0.822,0.002,49.839,battery_alternator_health,338.66
4846.91,118.754,811.052,4.008,89.337,19.708,0.209,13.906,27.05,16.17,171.192,1.19,0.1367,97.071,injection_timing_issue,159.97
5483.628,123.667,554.317,4.037,94.295,15.161,0.4148,14.201,24.691,0.161,-165.683,-0.163,0.3161,89.919,combustion_instability,192.17
5159.059,174.444,697.543,2.751,85.34,17.129,0.1285,13.913,21.074,61.952,6.654,-0.847,0.0558,85.351,sensor_drift,196.05
4992.163,124.533,681.397,3.386,99.232,16.39,0.1446,14.292,23.201,19.457,22.027,0.205,0.0839,34.78,healthy,376.44
5319.574,111.475,780.308,3.113,100.386,17.169,0.2139,13.857,27.0,-7.477,60.447,-0.886,0.1283,61.401,combustion_instability,291.55
4570.156,115.993,608.421,3.168,98.577,16.109,0.2998,14.105,21.2,20.993,-11.579,0.668,0.2054,70.904,misfire,248.18
4741.599,102.588,608.405,4.17,96.056,16.424,0.3698,13.83,24.582,7.5,-11.595,1.616,0.2892,80.903,misfire,225.78
5162.108,124.398,716.727,3.868,92.316,17.163,0.0514,14.122,22.274,11.751,25.222,0.263,-0.0216,22.077,healthy,427.92
4581.498,117.8,586.409,4.159,90.889,15.355,0.2527,13.811,22.511,22.8,-33.591,1.659,0.1593,73.36,misfire,233.23
4904.306,96.691,775.654,2.781,102.784,12.389,0.2069,13.943,30.122,-0.87,140.102,-0.18,0.1393,62.005,injector_abnormality,286.03
5177.393,133.285,638.606,0.87,120.205,14.37,0.1741,14.109,20.843,22.82,-50.063,-2.774,0.0999,85.09,lubrication_issue,209.19
5280.397,103.056,655.664,2.598,102.802,16.263,0.1374,11.615,22.851,-13.423,-55.334,-1.303,0.0549,66.509,battery_alternator_health,260.01
5011.032,145.961,732.708,3.815,134.027,15.418,0.1518,14.175,24.435,41.102,71.887,0.588,0.0909,83.336,overheating,214.0
5345.429,103.719,809.146,3.409,88.467,17.173,0.2395,14.111,19.42,-16.271,89.146,-0.655,0.1519,73.954,combustion_instability,235.63
5146.147,104.727,767.399,3.802,98.696,17.282,0.1445,14.037,15.269,-7.401,78.528,0.237,0.0728,53.389,injection_timing_issue,312.1
5139.767,110.987,696.687,2.739,101.524,14.933,0.1776,12.856,20.737,1.463,13.662,-0.811,0.1064,37.287,battery_alternator_health,372.84
5093.376,121.822,637.25,1.488,126.623,16.662,0.175,14.186,22.491,12.425,-40.882,-1.945,0.1075,65.952,lubrication_issue,264.85
4573.021,134.865,598.072,2.645,101.86,17.125,0.255,13.87,20.679,39.865,-21.928,0.145,0.1608,66.1,misfire,278.71
4807.242,150.96,813.424,3.916,109.473,17.795,0.1107,14.018,23.135,51.875,184.53,1.197,0.0353,100.0,coking_degradation,159.1
5106.756,144.902,682.947,1.339,116.357,16.853,0.2864,14.113,24.262,34.779,2.024,-2.128,0.2179,100.0,lubrication_issue,152.28
5279.609,142.26,679.112,3.718,104.134,16.805,0.1465,13.925,24.478,25.271,-32.827,-0.181,0.0642,44.724,sensor_drift,354.17
4974.089,108.319,634.732,2.964,87.618,17.548,0.1285,11.523,21.483,2.807,-23.701,-0.172,0.0664,32.311,battery_alternator_health,384.15
4747.57,107.387,592.487,2.804,104.167,15.211,0.378,14.293,23.09,12.387,-27.513,0.235,0.2979,75.823,misfire,243.33
4841.648,100.958,654.637,3.881,98.19,17.532,0.3615,13.972,26.936,0.76,20.076,1.077,0.2888,69.71,combustion_instability,265.17
5248.259,100.87,620.475,2.831,94.78,16.408,0.1038,11.99,23.226,-14.469,-85.028,-0.99,0.0239,54.05,battery_alternator_health,319.36
5173.556,114.261,787.337,3.766,98.831,17.729,0.1887,14.383,15.759,0.589,92.639,0.133,0.1148,51.57,injection_timing_issue,328.02
4816.484,107.577,766.71,2.922,85.087,9.504,0.1848,14.287,30.001,12.577,146.71,0.181,0.1101,79.707,injector_abnormality,224.2
4771.263,128.642,733.099,3.001,99.255,15.623,0.3265,14.019,20.316,33.168,113.099,0.372,0.2482,100.0,abnormal_vibration,162.44
5294.896,139.739,807.221,4.135,121.472,18.364,0.1568,14.245,20.018,20.578,89.411,0.198,0.0732,67.984,coking_degradation,256.18
5003.014,111.95,719.023,2.884,98.681,17.391,0.1154,14.315,23.798,5.438,55.698,-0.324,0.0551,29.392,healthy,384.93
4817.927,107.879,747.975,3.455,100.36,15.636,0.1735,14.154,28.972,10.527,121.476,0.71,0.099,67.625,injection_timing_issue,251.34
4852.352,161.253,763.227,3.737,122.958,18.475,0.1223,14.377,22.17,59.683,124.853,0.906,0.0505,100.0,coking_degradation,161.03
5159.577,134.813,694.764,1.487,115.012,15.588,0.1705,13.999,20.505,23.842,6.865,-2.112,0.0977,70.553,lubrication_issue,250.55
5141.143,146.793,706.174,3.769,93.052,15.776,0.0855,14.245,21.978,36.371,21.216,0.217,0.0142,59.791,sensor_drift,277.9
5057.515,122.132,686.174,3.511,103.474,16.503,0.1203,11.742,21.712,14.328,14.815,0.168,0.0557,43.384,battery_alternator_health,341.59
4841.633,134.059,649.455,2.197,119.019,15.238,0.2768,14.018,20.962,36.156,19.486,-0.607,0.2041,82.728,lubrication_issue,222.86
4918.936,143.965,680.712,3.12,97.247,16.791,0.11,13.983,23.207,41.417,33.722,0.123,0.0435,59.775,sensor_drift,278.96
5036.437,158.587,647.188,3.499,93.325,14.343,0.1311,14.02,24.383,53.787,-16.056,0.208,0.0682,74.484,sensor_drift,242.01
5191.061,103.639,669.417,2.721,102.127,16.4,0.1495,13.97,23.386,-9.404,-25.775,-0.956,0.0742,35.514,healthy,373.25
5137.24,114.356,800.097,3.908,89.467,11.629,0.1652,14.211,16.367,8.237,124.136,0.365,0.0942,66.508,injector_abnormality,261.79
5131.384,114.251,679.715,2.536,100.736,14.974,0.0626,14.139,20.343,5.021,-1.883,-0.992,-0.0079,18.047,healthy,444.79
4992.626,99.118,806.665,2.95,102.458,18.234,0.171,13.974,11.376,-7.821,143.525,-0.232,0.1105,74.674,injection_timing_issue,234.09
4661.504,114.712,769.566,3.005,90.211,12.222,0.183,14.3,16.098,19.712,149.566,0.505,0.0959,83.414,injector_abnormality,209.09
5385.239,122.036,777.693,3.687,88.292,19.373,0.3978,14.017,18.671,-1.746,57.693,-0.476,0.307,77.858,combustion_instability,227.67
4804.852,148.188,813.193,4.062,122.075,16.141,0.1116,14.166,24.972,50.853,188.038,1.349,0.036,100.0,overheating,143.45
5282.247,114.948,627.369,1.125,143.237,15.643,0.1547,13.973,24.859,-0.985,-82.722,-2.78,0.0722,84.245,lubrication_issue,212.51
4956.187,107.07,770.21,4.038,88.17,10.233,0.1668,13.996,30.827,9.589,129.63,0.947,0.1033,71.66,injector_abnormality,259.04
4842.869,137.229,756.981,2.741,115.347,15.105,0.1457,14.278,23.378,39.409,127.056,-0.066,0.0731,87.737,overheating,183.89
5295.087,121.866,691.578,2.161,113.756,17.857,0.2969,13.943,23.386,3.205,-25.252,-1.776,0.2133,72.328,lubrication_issue,232.72
5101.97,139.15,637.344,1.329,142.007,16.636,0.2159,14.247,23.333,29.435,-42.284,-2.126,0.1477,96.789,lubrication_issue,165.91
5268.833,164.265,750.898,3.224,109.743,18.486,0.1072,13.82,23.286,46.026,37.536,-0.648,0.0256,73.9,coking_degradation,236.21
4940.167,152.638,752.745,2.75,118.514,17.701,0.1378,14.127,21.169,48.33,100.112,-0.3,0.073,96.477,overheating,147.38
4833.841,118.847,771.959,3.927,97.825,9.256,0.2189,14.382,15.142,23.847,151.959,1.142,0.1456,100.0,injector_abnormality,139.01
4832.719,144.749,733.685,3.515,130.476,14.449,0.1389,14.394,23.741,47.992,106.897,0.733,0.0655,96.974,overheating,166.62
5212.641,124.851,697.064,4.056,100.316,15.518,0.115,12.338,23.091,11.827,-0.248,0.325,0.038,31.097,battery_alternator_health,404.12
4404.426,112.212,603.29,2.669,101.101,15.159,0.2231,14.069,22.245,17.212,-16.71,0.169,0.1154,51.493,combustion_instability,311.4
4465.905,116.381,548.918,2.878,93.894,17.229,0.3804,14.04,21.62,21.381,-71.082,0.378,0.2777,80.729,misfire,225.34
4580.569,111.032,635.693,2.587,85.092,17.839,0.2679,13.819,26.844,16.032,15.693,0.087,0.1743,52.727,combustion_instability,322.3
4852.038,118.987,639.059,3.155,88.161,14.285,0.1297,12.997,20.187,21.62,9.121,0.325,0.0579,46.529,battery_alternator_health,340.07
4622.899,110.9,577.559,3.309,104.667,14.641,0.3786,13.881,23.016,15.9,-42.441,0.809,0.2885,84.873,misfire,198.91
4926.943,128.992,612.759,2.878,89.727,16.404,0.2894,13.987,23.304,26.51,-34.898,-0.139,0.2236,72.573,abnormal_vibration,245.51
5303.784,119.785,648.723,3.602,92.787,14.888,0.2356,13.97,24.869,3.746,-63.734,-0.358,0.1513,57.597,combustion_instability,300.98
4980.972,135.645,741.475,3.932,106.168,20.488,0.1208,14.291,23.813,26.918,75.924,0.78,0.0593,71.518,coking_degradation,248.35
4934.042,145.936,738.555,4.141,131.377,17.969,0.1732,14.278,21.236,41.605,86.488,1.106,0.1079,96.0,overheating,155.8
4693.271,117.768,743.197,3.284,100.506,11.06,0.1679,14.239,30.255,22.768,123.197,0.784,0.0833,76.87,injector_abnormality,237.2
4929.26,112.161,773.279,3.52,102.911,16.786,0.1535,14.27,14.666,9.205,124.44,0.497,0.0879,64.186,injection_timing_issue,281.91
4894.185,119.381,723.324,3.943,97.537,17.743,0.2434,13.916,12.332,16.871,78.885,1.008,0.1749,88.091,injection_timing_issue,177.75
4573.716,112.154,699.087,3.435,98.151,17.941,0.4495,14.042,23.352,17.154,79.087,0.935,0.3554,100.0,abnormal_vibration,142.84
5121.548,98.347,819.051,4.025,86.945,14.042,0.2049,13.838,11.069,-9.557,141.088,0.522,0.1352,77.027,injection_timing_issue,232.86
4811.723,111.366,746.915,3.055,94.381,13.996,0.1527,14.177,31.591,15.902,124.814,0.326,0.0776,66.846,injection_timing_issue,263.29
5059.099,105.136,794.718,3.154,94.707,9.169,0.1423,14.223,12.575,4.602,137.742,-0.194,0.0776,60.467,injector_abnormality,278.18
5067.484,98.342,632.693,3.589,94.812,15.701,0.1436,12.041,20.218,-9.058,-38.856,0.22,0.0782,36.373,battery_alternator_health,382.66
4863.289,116.537,712.593,3.255,88.983,16.916,0.0635,12.331,20.571,16.089,75.369,0.397,-0.0075,46.612,battery_alternator_health,327.15
4993.98,167.317,657.361,3.246,93.686,14.147,0.0952,13.872,23.13,64.41,2.15,0.061,0.0347,77.492,sensor_drift,217.5
5166.758,117.15,793.659,2.738,85.229,18.033,0.2429,14.342,13.521,3.446,99.576,-0.879,0.1696,76.502,injection_timing_issue,227.18
5268.516,117.135,680.505,3.792,88.038,14.324,0.1132,12.072,21.92,3.07,-24.477,-0.079,0.0317,31.887,battery_alternator_health,394.99
5522.835,106.269,717.785,3.675,92.445,12.669,0.2402,14.372,20.435,-16.313,-2.215,-0.525,0.1384,53.734,combustion_instability,321.15
5168.149,159.984,751.36,3.799,110.127,17.945,0.1209,13.827,20.526,46.313,57.203,0.178,0.0474,70.846,overheating,264.48
4837.739,103.232,595.809,4.058,91.137,19.345,0.3642,13.878,23.504,1.378,-41.673,1.264,0.2912,68.886,combustion_instability,244.63
5019.815,131.271,775.649,4.119,118.173,20.772,0.1952,14.219,20.059,20.706,102.537,0.87,0.1336,85.187,coking_degradation,188.26
4891.407,160.174,774.809,3.594,117.011,17.574,0.1217,13.853,21.736,57.944,131.207,0.665,0.053,100.0,coking_degradation,154.34
5129.824,102.936,692.419,3.083,94.069,16.362,0.073,14.031,20.543,-7.62,8.326,-0.442,0.0026,14.281,healthy,441.09
5251.014,117.486,647.267,3.979,101.91,15.781,0.1638,11.804,23.026,2.664,-57.478,0.152,0.0837,37.065,battery_alternator_health,368.27
4881.785,117.244,805.33,2.523,89.21,17.281,0.1552,14.305,11.336,15.691,164.046,-0.382,0.0857,76.207,injection_timing_issue,225.64
5277.057,174.698,668.17,3.786,104.52,16.026,0.1344,14.14,21.878,58.59,-41.752,-0.107,0.0523,79.486,sensor_drift,219.3
5014.648,108.047,719.356,3.916,98.944,16.209,0.3993,14.245,23.717,2.252,56.301,0.68,0.3382,86.552,abnormal_vibration,197.21
4432.604,100.052,615.159,2.929,100.448,14.572,0.3504,14.341,23.27,5.052,-4.841,0.429,0.245,47.234,misfire,337.65
4870.967,103.245,667.578,3.847,99.929,12.647,0.3804,14.345,22.519,6.758,37.509,0.969,0.3101,78.29,combustion_instability,237.92
5041.804,148.984,691.849,3.157,88.364,17.327,0.128,14.016,24.684,40.985,21.67,-0.148,0.0646,63.433,sensor_drift,272.32
4809.291,117.197,702.082,4.012,85.442,14.468,0.1501,14.33,10.326,21.357,79.472,1.288,0.0748,71.682,injection_timing_issue,242.44
5058.788,157.729,742.503,2.523,110.362,18.256,0.1314,14.053,22.409,48.122,67.408,-0.824,0.0666,80.65,coking_degradation,207.15
5094.247,114.794,731.395,3.57,94.988,14.646,0.3742,14.216,24.479,7.379,57.139,0.134,0.3067,72.64,abnormal_vibration,235.59
5116.292,101.027,682.417,2.994,91.906,16.689,0.1481,14.19,24.792,-9.314,0.105,-0.497,0.0788,23.851,healthy,416.64
4817.513,170.622,658.965,3.805,93.666,16.46,0.0634,14.215,20.761,72.461,30.892,1.062,-0.0112,90.534,sensor_drift,194.07
4561.953,115.397,577.315,3.534,87.486,16.401,0.3925,13.959,20.894,20.397,-42.685,1.034,0.2975,95.435,misfire,157.51
4981.508,103.741,736.489,3.648,90.712,17.541,0.2372,13.921,21.987,-2.061,76.735,0.494,0.1757,57.783,abnormal_vibration,294.21
5174.635,97.47,747.914,3.571,102.892,18.202,0.1789,14.306,13.989,-16.717,52.075,-0.065,0.1049,50.28,injection_timing_issue,310.53
4953.592,143.881,763.189,3.434,116.087,19.38,0.1493,14.159,24.046,37.357,104.783,0.35,0.0856,84.995,coking_degradation,207.91
4857.169,132.641,791.87,3.502,113.423,17.24,0.1736,14.07,22.224,32.115,155.101,0.659,0.1022,99.976,coking_degradation,159.22
5053.037,149.492,764.75,3.491,114.477,20.594,0.1491,14.374,20.395,37.776,86.015,0.158,0.0849,80.554,coking_degradation,206.64
5264.145,147.34,776.04,2.949,121.078,14.871,0.1412,14.389,24.986,32.903,70.752,-0.912,0.06,72.446,overheating,253.44
4833.722,143.768,623.087,2.636,103.506,15.331,0.1129,14.238,23.702,46.088,-5.645,-0.148,0.0396,63.59,sensor_drift,286.59
5007.891,161.849,630.518,2.905,94.869,15.329,0.0919,14.119,22.154,57.204,-29.561,-0.315,0.0312,72.704,sensor_drift,258.23
4538.111,124.348,714.514,2.637,95.314,20.724,0.3549,14.215,25.351,29.348,94.514,0.137,0.2579,88.198,combustion_instability,190.39
5112.527,120.779,719.557,3.456,98.909,15.416,0.4068,14.026,20.186,11.862,40.471,-0.026,0.3378,68.49,abnormal_vibration,275.26
4905.664,144.544,785.647,3.066,112.043,14.528,0.1362,13.828,22.118,44.79,145.572,0.102,0.0687,98.038,overheating,143.85
4716.981,101.537,706.645,2.825,99.667,17.11,0.463,14.079,20.007,6.537,86.645,0.325,0.3804,90.478,abnormal_vibration,173.12
4747.34,113.249,746.597,3.671,87.818,16.461,0.3778,13.838,22.256,17.895,126.597,1.103,0.2976,100.0,abnormal_vibration,144.41
5086.168,110.621,624.368,2.089,127.003,16.987,0.2303,13.961,21.004,1.187,-53.117,-1.327,0.1634,56.702,lubrication_issue,289.3
5266.588,141.132,754.408,2.812,129.481,14.519,0.1059,13.901,20.723,26.949,49.383,-1.054,0.0245,64.885,overheating,269.92
5291.23,122.815,813.082,2.833,96.538,16.544,0.2248,14.272,15.905,5.623,99.573,-1.095,0.1415,69.082,injection_timing_issue,245.64
4578.454,103.437,652.922,2.97,87.975,17.616,0.3926,13.958,22.756,8.437,32.922,0.47,0.2988,74.262,abnormal_vibration,235.38
4734.637,104.337,609.419,2.965,90.519,15.844,0.3016,13.898,20.643,9.337,-10.581,0.428,0.2203,53.053,misfire,320.93
5111.788,102.091,731.133,3.069,99.518,12.953,0.1906,14.37,34.355,-4.334,57.105,-0.411,0.1217,47.15,injection_timing_issue,320.95
5146.221,124.356,705.917,3.657,90.183,14.199,0.3401,14.049,22.045,15.308,23.2,0.091,0.2684,62.646,abnormal_vibration,282.62
4972.586,117.239,716.8,3.404,96.892,17.399,0.0977,13.877,20.047,11.937,58.937,0.272,0.0355,32.523,healthy,386.58
4587.57,133.776,546.862,2.83,98.967,14.422,0.2253,13.836,23.615,38.776,-73.138,0.33,0.1324,77.653,misfire,215.16
4580.533,127.262,643.998,3.13,86.121,15.188,0.3719,14.106,20.198,32.262,23.998,0.63,0.2783,90.607,abnormal_vibration,187.86
4964.698,100.687,652.33,3.238,97.324,13.298,0.447,14.046,28.029,-0.199,4.088,0.127,0.3841,59.75,combustion_instability,278.16
5141.059,139.376,808.704,3.729,118.757,20.226,0.1587,14.252,20.667,24.507,114.862,0.176,0.0874,73.459,coking_degradation,249.4
4992.848,142.983,799.306,3.75,131.082,16.805,0.1591,13.962,24.665,37.464,138.984,0.567,0.0985,96.341,overheating,162.18
4962.699,109.024,670.679,3.328,87.771,15.746,0.1326,12.43,22.355,5.77,17.9,0.221,0.0696,34.194,battery_alternator_health,392.91
4651.445,119.869,561.769,4.125,87.149,17.807,0.3087,13.817,22.007,24.869,-58.231,1.625,0.2208,89.42,misfire,178.82
4587.556,110.415,574.401,3.719,97.326,20.818,0.3726,14.26,17.395,15.415,-45.599,1.219,0.2796,94.267,combustion_instability,178.22
5279.818,144.163,771.372,3.409,128.612,17.078,0.1908,14.204,21.359,26.893,58.849,-0.491,0.1084,72.681,overheating,254.82
4701.684,123.697,808.237,3.651,100.116,9.615,0.2053,13.818,17.438,28.697,188.237,1.151,0.1214,100.0,injector_abnormality,145.94
4514.359,104.463,594.811,2.636,94.337,17.397,0.4366,14.047,19.338,9.463,-25.189,0.136,0.3378,71.066,combustion_instability,265.51
5138.823,160.747,687.228,3.428,102.178,16.939,0.0609,14.398,21.934,49.255,0.362,-0.12,-0.0102,59.131,sensor_drift,298.58
5148.353,98.868,624.545,3.462,100.888,16.775,0.1241,14.038,23.423,-12.841,-63.709,-0.108,0.0522,34.509,healthy,390.33
4592.61,125.946,619.082,4.068,102.23,15.447,0.3005,14.333,20.016,30.946,-0.918,1.568,0.2079,89.187,abnormal_vibration,183.73
5253.81,103.067,686.021,3.917,100.696,16.129,0.216,14.226,23.728,-12.215,-19.923,0.083,0.1356,46.495,abnormal_vibration,347.28
5128.621,115.121,769.807,3.223,87.421,12.782,0.2132,14.15,13.668,8.194,93.091,-0.298,0.1429,65.546,injector_abnormality,280.98
5013.536,101.829,804.859,2.637,91.919,19.056,0.2293,13.906,12.571,-6.769,136.31,-0.597,0.1682,79.953,injection_timing_issue,216.03
5234.858,149.854,621.069,2.558,98.932,17.283,0.0779,13.902,23.086,34.177,-83.772,-1.23,-0.0009,73.832,sensor_drift,240.99
5108.395,142.007,801.075,3.686,127.452,16.663,0.1011,14.058,23.15,32.008,120.238,0.215,0.0324,82.066,overheating,211.83
4531.464,111.068,796.239,2.532,86.295,17.42,0.334,14.395,23.019,16.068,176.239,0.032,0.2366,94.361,combustion_instability,166.64
4876.347,143.708,671.95,3.219,101.197,15.937,0.1094,14.305,22.571,43.717,34.333,0.328,0.0395,70.456,sensor_drift,244.94
5150.158,173.47,662.431,2.716,89.222,15.858,0.1385,14.081,22.45,62.605,-24.313,-0.86,0.0664,94.13,sensor_drift,162.8
4914.928,114.786,668.203,3.294,94.448,15.194,0.0883,13.148,21.315,13.995,25.128,0.307,0.0215,44.083,battery_alternator_health,344.48
5001.362,144.764,806.328,3.681,123.8,17.104,0.1599,14.23,22.802,38.605,143.874,0.477,0.0998,100.0,coking_degradation,147.23
5222.7,139.658,648.068,1.752,138.149,16.539,0.2431,13.82,22.394,25.211,-53.096,-2.004,0.1653,87.117,lubrication_issue,180.55
4899.696,101.718,736.713,3.024,104.34,9.625,0.1203,13.919,17.957,6.718,107.517,0.074,0.0523,55.836,injector_abnormality,318.1
4888.46,161.914,815.343,3.865,120.238,19.682,0.1962,14.313,23.906,57.693,168.055,0.944,0.1273,100.0,coking_degradation,160.7
5224.329,144.972,695.44,1.102,139.393,17.538,0.1547,13.891,20.053,29.461,-8.015,-2.659,0.0767,81.657,lubrication_issue,202.6
4685.631,105.607,639.015,3.683,96.517,16.342,0.3146,14.016,23.464,10.607,19.015,1.183,0.2294,66.59,abnormal_vibration,276.45
5250.294,160.631,824.244,3.475,116.232,15.598,0.1747,13.973,20.706,46.021,119.996,-0.351,0.0947,95.152,overheating,163.88
4847.681,110.845,624.255,2.859,102.362,17.55,0.0976,13.828,20.372,10.387,-11.428,0.04,0.0254,15.186,healthy,459.62
5222.462,123.773,707.231,3.325,102.036,13.229,0.1937,14.325,34.676,12.645,12.73,-0.431,0.1159,50.124,injection_timing_issue,327.84
5355.857,119.696,639.467,3.132,102.207,14.078,0.2833,13.806,22.036,2.383,-80.533,-0.958,0.1949,68.093,abnormal_vibration,264.28
5084.438,150.638,791.21,3.34,107.596,17.619,0.1024,13.848,23.002,40.641,112.772,-0.071,0.0357,75.917,coking_degradation,232.61
5027.648,115.602,687.892,1.065,129.062,16.711,0.2294,14.386,23.832,8.784,21.493,-2.204,0.1671,68.216,lubrication_issue,256.73
5052.503,101.672,755.356,3.657,86.59,11.079,0.1375,14.292,17.899,-0.508,95.747,0.326,0.0733,49.716,injector_abnormality,315.06
4939.842,115.284,678.311,1.542,121.947,16.753,0.232,14.002,21.206,11.937,27.633,-1.508,0.1672,61.913,lubrication_issue,292.05
5234.124,116.637,733.261,2.678,89.992,19.444,0.1944,13.94,27.019,-1.172,24.231,-1.108,0.1157,52.613,injection_timing_issue,313.53
4945.452,135.468,665.628,1.363,111.253,17.542,0.2914,13.912,20.3,31.108,12.362,-1.701,0.227,88.383,lubrication_issue,189.45
5298.599,147.493,766.678,2.815,120.651,18.755,0.182,13.985,20.345,27.795,47.421,-1.131,0.0981,80.166,coking_degradation,224.81
4494.878,107.763,549.112,2.69,94.43,16.639,0.3743,14.18,24.769,12.763,-70.888,0.19,0.2739,82.918,misfire,217.55
5063.896,122.614,690.03,3.259,89.103,16.178,0.1288,14.191,23.487,14.88,18.173,-0.101,0.0637,26.174,healthy,420.02
5232.211,156.713,739.976,2.737,129.245,14.673,0.1621,13.993,24.203,43.752,40.832,-1.043,0.0835,78.415,overheating,237.19
4934.926,136.292,768.93,4.142,132.372,16.395,0.1292,13.925,20.883,33.5,119.853,1.105,0.064,94.585,overheating,170.18
5487.387,107.641,840.886,3.761,102.628,18.037,0.2016,13.817,23.061,-17.359,120.886,-0.439,0.1026,74.543,combustion_instability,225.41
5220.758,95.37,697.097,3.595,103.338,15.591,0.1086,14.341,22.593,-18.051,-1.821,-0.156,0.031,21.322,healthy,416.04
